date,ticker,value,country,desc
12/31/2014,WBEGTHA Index,69.27,Thailand,World Bank Export Good/Service % of GDP
12/31/2011,WBEGTHA Index,70.85,Thailand,World Bank Export Good/Service % of GDP
12/31/1985,WBEGTHA Index,23.21,Thailand,World Bank Export Good/Service % of GDP
12/31/1978,WBEGTHA Index,19.89,Thailand,World Bank Export Good/Service % of GDP
12/31/2003,WBEGTHA Index,61.52,Thailand,World Bank Export Good/Service % of GDP
12/31/1989,WBEGTHA Index,34.92,Thailand,World Bank Export Good/Service % of GDP
12/31/1974,WBEGTHA Index,21.59,Thailand,World Bank Export Good/Service % of GDP
12/31/1999,WBEGTHA Index,56.44,Thailand,World Bank Export Good/Service % of GDP
12/31/1981,BPCGAUS Index,27.9647,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1991,BPCGAUS Index,60.2385,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1994,BPCGAUS Index,66.8923,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2005,BPCGAUS Index,108.7941,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1990,BPCGAUS Index,60.6829,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2010,BPCGAUS Index,125.4957,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2006,BPCGAUS Index,113.9612,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1984,BPCGAUS Index,30.3583,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1970,BPCGAUS Index,23.3117,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1995,BPCGAUS Index,69.9542,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1980,BPCGAUS Index,27.8806,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1977,BPCGAUS Index,27.4198,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1983,BPCGAUS Index,28.8264,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2000,BPCGAUS Index,87.7358,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1969,BPCGAUS Index,24.8581,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1986,BPCGAUS Index,40.3889,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1996,BPCGAUS Index,71.6824,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1982,BPCGAUS Index,27.084,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1975,BPCGAUS Index,27.376,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2016,BPCGAUS Index,142.4232,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2002,BPCGAUS Index,91.4829,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1993,BPCGAUS Index,63.3999,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1998,BPCGAUS Index,79.2644,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1976,BPCGAUS Index,27.8902,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2009,BPCGAUS Index,122.6334,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2013,BPCGAUS Index,124.7823,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1972,BPCGAUS Index,24.7044,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2015,BPCGAUS Index,136.3174,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2001,BPCGAUS Index,88.6518,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2018,BPCGAUS Index,139.4263,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1979,BPCGAUS Index,28.6913,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2012,BPCGAUS Index,121.2837,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1997,BPCGAUS Index,75.5051,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2007,BPCGAUS Index,120.7813,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1992,BPCGAUS Index,61.9831,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1971,BPCGAUS Index,23.6496,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1988,BPCGAUS Index,46.8131,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2017,BPCGAUS Index,140.1928,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2008,BPCGAUS Index,121.9529,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2004,BPCGAUS Index,102.975,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1973,BPCGAUS Index,28.4071,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1987,BPCGAUS Index,42.8724,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2014,BPCGAUS Index,128.5068,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2011,BPCGAUS Index,122.3348,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1985,BPCGAUS Index,37.107,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1978,BPCGAUS Index,28.0849,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2003,BPCGAUS Index,99.4006,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1989,BPCGAUS Index,59.3749,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1974,BPCGAUS Index,27.8985,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/1999,BPCGAUS Index,84.2803,Australia,World Bank Domestic Private Sector Credit to GDP
12/31/2008,WDBTMEXI Index,205253,Mexico,World Bank Gross External Debt Position
12/31/2004,WDBTMEXI Index,166237.656,Mexico,World Bank Gross External Debt Position
12/31/2005,WDBTMEXI Index,173124.031,Mexico,World Bank Gross External Debt Position
12/31/2007,WDBTMEXI Index,193293,Mexico,World Bank Gross External Debt Position
12/31/2003,WDBTMEXI Index,162414.906,Mexico,World Bank Gross External Debt Position
12/31/2006,WDBTMEXI Index,169006,Mexico,World Bank Gross External Debt Position
12/31/2002,WDBTMEXI Index,162009.156,Mexico,World Bank Gross External Debt Position
12/31/2012,HELDRUDS Index,81492.905,Russia,World Bank Total Short Term Debt
12/31/2013,HELDRUDS Index,85283.757,Russia,World Bank Total Short Term Debt
12/31/2008,HELDRUDS Index,70557.468,Russia,World Bank Total Short Term Debt
12/31/2009,HELDRUDS Index,51370.226,Russia,World Bank Total Short Term Debt
12/31/2019,HELDRUDS Index,51379.78,Russia,World Bank Total Short Term Debt
12/31/2004,HELDRUDS Index,31994.811,Russia,World Bank Total Short Term Debt
12/31/2005,HELDRUDS Index,39503.364,Russia,World Bank Total Short Term Debt
12/31/2015,HELDRUDS Index,41990.647,Russia,World Bank Total Short Term Debt
12/31/2001,HELDRUDS Index,0,Russia,World Bank Total Short Term Debt
12/31/2018,HELDRUDS Index,48067.11,Russia,World Bank Total Short Term Debt
12/31/2011,HELDRUDS Index,68196.641,Russia,World Bank Total Short Term Debt
12/31/2014,HELDRUDS Index,61748.079,Russia,World Bank Total Short Term Debt
12/31/2007,HELDRUDS Index,97904.744,Russia,World Bank Total Short Term Debt
12/31/2010,HELDRUDS Index,59676.932,Russia,World Bank Total Short Term Debt
12/31/2003,HELDRUDS Index,26537.722,Russia,World Bank Total Short Term Debt
12/31/2006,HELDRUDS Index,54138.335,Russia,World Bank Total Short Term Debt
12/31/2016,HELDRUDS Index,45217.98,Russia,World Bank Total Short Term Debt
12/31/2017,HELDRUDS Index,51034.427,Russia,World Bank Total Short Term Debt
12/31/2002,HELDRUDS Index,0,Russia,World Bank Total Short Term Debt
12/31/1991,EHUPDK Index,8.17,Denmark,Unemployment Rate (%)
12/31/1994,EHUPDK Index,7.2,Denmark,Unemployment Rate (%)
12/31/2005,EHUPDK Index,4.17,Denmark,Unemployment Rate (%)
12/31/1990,EHUPDK Index,7.37,Denmark,Unemployment Rate (%)
12/31/2010,EHUPDK Index,7.63,Denmark,Unemployment Rate (%)
12/31/2006,EHUPDK Index,3.63,Denmark,Unemployment Rate (%)
12/31/1984,EHUPDK Index,7.57,Denmark,Unemployment Rate (%)
12/31/1995,EHUPDK Index,6.63,Denmark,Unemployment Rate (%)
12/31/2013,EHUPDK Index,7.23,Denmark,Unemployment Rate (%)
12/31/1987,EHUPDK Index,5,Denmark,Unemployment Rate (%)
12/31/1983,EHUPDK Index,8.4,Denmark,Unemployment Rate (%)
12/31/2000,EHUPDK Index,4.07,Denmark,Unemployment Rate (%)
12/31/1986,EHUPDK Index,4.87,Denmark,Unemployment Rate (%)
12/31/1996,EHUPDK Index,5.8,Denmark,Unemployment Rate (%)
12/31/2016,EHUPDK Index,5.97,Denmark,Unemployment Rate (%)
12/31/1985,EHUPDK Index,5.8,Denmark,Unemployment Rate (%)
12/31/2002,EHUPDK Index,4.8,Denmark,Unemployment Rate (%)
12/31/2012,EHUPDK Index,7.5,Denmark,Unemployment Rate (%)
12/31/1998,EHUPDK Index,4.83,Denmark,Unemployment Rate (%)
12/31/2009,EHUPDK Index,7,Denmark,Unemployment Rate (%)
12/31/2019,EHUPDK Index,5.2,Denmark,Unemployment Rate (%)
12/31/2015,EHUPDK Index,6.1,Denmark,Unemployment Rate (%)
12/31/2001,EHUPDK Index,4.7,Denmark,Unemployment Rate (%)
12/31/2018,EHUPDK Index,5.1,Denmark,Unemployment Rate (%)
12/31/1997,EHUPDK Index,5.1,Denmark,Unemployment Rate (%)
12/31/2014,EHUPDK Index,6.73,Denmark,Unemployment Rate (%)
12/31/2007,EHUPDK Index,3.53,Denmark,Unemployment Rate (%)
12/31/1992,EHUPDK Index,9.13,Denmark,Unemployment Rate (%)
12/31/1988,EHUPDK Index,6.23,Denmark,Unemployment Rate (%)
12/31/2017,EHUPDK Index,5.47,Denmark,Unemployment Rate (%)
12/31/2008,EHUPDK Index,3.97,Denmark,Unemployment Rate (%)
12/31/2004,EHUPDK Index,5.33,Denmark,Unemployment Rate (%)
12/31/2011,EHUPDK Index,7.67,Denmark,Unemployment Rate (%)
12/31/1993,EHUPDK Index,9.07,Denmark,Unemployment Rate (%)
12/31/2003,EHUPDK Index,5.77,Denmark,Unemployment Rate (%)
12/31/1989,EHUPDK Index,7,Denmark,Unemployment Rate (%)
12/31/1999,EHUPDK Index,5.3,Denmark,Unemployment Rate (%)
12/31/1981,WBEGBRA index,9.42,Brazil,World Bank Export Good/Service % of GDP
12/31/1991,WBEGBRA index,8.68,Brazil,World Bank Export Good/Service % of GDP
12/31/1994,WBEGBRA index,9.67,Brazil,World Bank Export Good/Service % of GDP
12/31/2005,WBEGBRA index,15.24,Brazil,World Bank Export Good/Service % of GDP
12/31/1990,WBEGBRA index,8.2,Brazil,World Bank Export Good/Service % of GDP
12/31/2010,WBEGBRA index,10.87,Brazil,World Bank Export Good/Service % of GDP
12/31/2006,WBEGBRA index,14.37,Brazil,World Bank Export Good/Service % of GDP
12/31/1984,WBEGBRA index,13.55,Brazil,World Bank Export Good/Service % of GDP
12/31/1970,WBEGBRA index,7.03,Brazil,World Bank Export Good/Service % of GDP
12/31/1995,WBEGBRA index,7.53,Brazil,World Bank Export Good/Service % of GDP
12/31/1980,WBEGBRA index,9.05,Brazil,World Bank Export Good/Service % of GDP
12/31/1977,WBEGBRA index,7.25,Brazil,World Bank Export Good/Service % of GDP
12/31/1983,WBEGBRA index,11.42,Brazil,World Bank Export Good/Service % of GDP
12/31/2000,WBEGBRA index,10.19,Brazil,World Bank Export Good/Service % of GDP
12/31/1969,WBEGBRA index,6.62,Brazil,World Bank Export Good/Service % of GDP
12/31/1986,WBEGBRA index,8.82,Brazil,World Bank Export Good/Service % of GDP
12/31/1996,WBEGBRA index,6.73,Brazil,World Bank Export Good/Service % of GDP
12/31/1982,WBEGBRA index,7.61,Brazil,World Bank Export Good/Service % of GDP
12/31/1975,WBEGBRA index,7.54,Brazil,World Bank Export Good/Service % of GDP
12/31/2016,WBEGBRA index,12.47,Brazil,World Bank Export Good/Service % of GDP
12/31/2002,WBEGBRA index,14.23,Brazil,World Bank Export Good/Service % of GDP
12/31/1993,WBEGBRA index,10.5,Brazil,World Bank Export Good/Service % of GDP
12/31/1998,WBEGBRA index,7.03,Brazil,World Bank Export Good/Service % of GDP
12/31/1976,WBEGBRA index,7.04,Brazil,World Bank Export Good/Service % of GDP
12/31/2009,WBEGBRA index,10.85,Brazil,World Bank Export Good/Service % of GDP
12/31/2013,WBEGBRA index,11.74,Brazil,World Bank Export Good/Service % of GDP
12/31/1972,WBEGBRA index,7.26,Brazil,World Bank Export Good/Service % of GDP
12/31/2015,WBEGBRA index,12.9,Brazil,World Bank Export Good/Service % of GDP
12/31/2001,WBEGBRA index,12.37,Brazil,World Bank Export Good/Service % of GDP
12/31/2018,WBEGBRA index,14.81,Brazil,World Bank Export Good/Service % of GDP
12/31/1979,WBEGBRA index,7.12,Brazil,World Bank Export Good/Service % of GDP
12/31/2012,WBEGBRA index,11.88,Brazil,World Bank Export Good/Service % of GDP
12/31/1997,WBEGBRA index,6.98,Brazil,World Bank Export Good/Service % of GDP
12/31/2007,WBEGBRA index,13.33,Brazil,World Bank Export Good/Service % of GDP
12/31/1992,WBEGBRA index,10.87,Brazil,World Bank Export Good/Service % of GDP
12/31/1971,WBEGBRA index,6.41,Brazil,World Bank Export Good/Service % of GDP
12/31/1988,WBEGBRA index,10.89,Brazil,World Bank Export Good/Service % of GDP
12/31/2017,WBEGBRA index,12.57,Brazil,World Bank Export Good/Service % of GDP
12/31/2008,WBEGBRA index,13.53,Brazil,World Bank Export Good/Service % of GDP
12/31/2004,WBEGBRA index,16.55,Brazil,World Bank Export Good/Service % of GDP
12/31/1973,WBEGBRA index,8.27,Brazil,World Bank Export Good/Service % of GDP
12/31/1987,WBEGBRA index,9.46,Brazil,World Bank Export Good/Service % of GDP
12/31/2014,WBEGBRA index,11.01,Brazil,World Bank Export Good/Service % of GDP
12/31/2011,WBEGBRA index,11.58,Brazil,World Bank Export Good/Service % of GDP
12/31/1985,WBEGBRA index,12.25,Brazil,World Bank Export Good/Service % of GDP
12/31/1978,WBEGBRA index,6.68,Brazil,World Bank Export Good/Service % of GDP
12/31/2003,WBEGBRA index,15.18,Brazil,World Bank Export Good/Service % of GDP
12/31/1989,WBEGBRA index,8.93,Brazil,World Bank Export Good/Service % of GDP
12/31/1974,WBEGBRA index,8.01,Brazil,World Bank Export Good/Service % of GDP
12/31/1999,WBEGBRA index,9.56,Brazil,World Bank Export Good/Service % of GDP
12/31/2012,HELDFIDS Index,267388.95,Finland,World Bank Total Short Term Debt
12/31/2013,HELDFIDS Index,234703.513,Finland,World Bank Total Short Term Debt
12/31/2008,HELDFIDS Index,120372.64,Finland,World Bank Total Short Term Debt
12/31/2009,HELDFIDS Index,173167.86,Finland,World Bank Total Short Term Debt
12/31/2019,HELDFIDS Index,234456,Finland,World Bank Total Short Term Debt
12/31/2004,HELDFIDS Index,67930.81,Finland,World Bank Total Short Term Debt
12/31/2005,HELDFIDS Index,65992,Finland,World Bank Total Short Term Debt
12/31/2015,HELDFIDS Index,164922.808,Finland,World Bank Total Short Term Debt
12/31/2001,HELDFIDS Index,0,Finland,World Bank Total Short Term Debt
12/31/2018,HELDFIDS Index,192691,Finland,World Bank Total Short Term Debt
12/31/2011,HELDFIDS Index,255427.53,Finland,World Bank Total Short Term Debt
12/31/2014,HELDFIDS Index,217299.618,Finland,World Bank Total Short Term Debt
12/31/2007,HELDFIDS Index,95048.84,Finland,World Bank Total Short Term Debt
12/31/2010,HELDFIDS Index,204497.02,Finland,World Bank Total Short Term Debt
12/31/2003,HELDFIDS Index,48622.7,Finland,World Bank Total Short Term Debt
12/31/2006,HELDFIDS Index,83978.95,Finland,World Bank Total Short Term Debt
12/31/2016,HELDFIDS Index,140992.2,Finland,World Bank Total Short Term Debt
12/31/2017,HELDFIDS Index,165425,Finland,World Bank Total Short Term Debt
12/31/2002,HELDFIDS Index,44284.23,Finland,World Bank Total Short Term Debt
12/31/2012,HELDZALD Index,114477,South Africa,World Bank Total Long Term Debt
12/31/2013,HELDZALD Index,109846,South Africa,World Bank Total Long Term Debt
12/31/2008,HELDZALD Index,49470,South Africa,World Bank Total Long Term Debt
12/31/2009,HELDZALD Index,61607,South Africa,World Bank Total Long Term Debt
12/31/2019,HELDZALD Index,143312,South Africa,World Bank Total Long Term Debt
12/31/2004,HELDZALD Index,33819,South Africa,World Bank Total Long Term Debt
12/31/2005,HELDZALD Index,33548,South Africa,World Bank Total Long Term Debt
12/31/2015,HELDZALD Index,95057,South Africa,World Bank Total Long Term Debt
12/31/2001,HELDZALD Index,0,South Africa,World Bank Total Long Term Debt
12/31/2018,HELDZALD Index,135754,South Africa,World Bank Total Long Term Debt
12/31/2011,HELDZALD Index,97646,South Africa,World Bank Total Long Term Debt
12/31/2014,HELDZALD Index,110040,South Africa,World Bank Total Long Term Debt
12/31/2007,HELDZALD Index,53096,South Africa,World Bank Total Long Term Debt
12/31/2010,HELDZALD Index,89451,South Africa,World Bank Total Long Term Debt
12/31/2003,HELDZALD Index,30088,South Africa,World Bank Total Long Term Debt
12/31/2006,HELDZALD Index,39472,South Africa,World Bank Total Long Term Debt
12/31/2016,HELDZALD Index,113042,South Africa,World Bank Total Long Term Debt
12/31/2017,HELDZALD Index,140388,South Africa,World Bank Total Long Term Debt
12/31/2002,HELDZALD Index,25665,South Africa,World Bank Total Long Term Debt
12/31/2004,WBIGBRA index,13.35,Brazil,World Bank Import Good/Service % of GDP
12/31/2005,WBIGBRA index,12.39,Brazil,World Bank Import Good/Service % of GDP
12/31/2001,WBIGBRA index,14.22,Brazil,World Bank Import Good/Service % of GDP
12/31/2002,WBIGBRA index,13.41,Brazil,World Bank Import Good/Service % of GDP
12/31/2003,WBIGBRA index,12.77,Brazil,World Bank Import Good/Service % of GDP
12/31/2012,MCGDNETH Index,36.22,Netherlands,GDP to Market Cap ratio
12/31/2013,MCGDNETH Index,45.79,Netherlands,GDP to Market Cap ratio
12/31/2008,MCGDNETH Index,22.19,Netherlands,GDP to Market Cap ratio
12/31/2009,MCGDNETH Index,38.08,Netherlands,GDP to Market Cap ratio
12/31/2004,MCGDNETH Index,63.29,Netherlands,GDP to Market Cap ratio
12/31/2005,MCGDNETH Index,50.83,Netherlands,GDP to Market Cap ratio
12/31/2015,MCGDNETH Index,44.83,Netherlands,GDP to Market Cap ratio
12/31/2018,MCGDNETH Index,57.68,Netherlands,GDP to Market Cap ratio
12/31/2011,MCGDNETH Index,27.29,Netherlands,GDP to Market Cap ratio
12/31/2014,MCGDNETH Index,46.67,Netherlands,GDP to Market Cap ratio
12/31/2007,MCGDNETH Index,68.96,Netherlands,GDP to Market Cap ratio
12/31/2010,MCGDNETH Index,39.12,Netherlands,GDP to Market Cap ratio
12/31/2003,MCGDNETH Index,64.45,Netherlands,GDP to Market Cap ratio
12/31/2006,MCGDNETH Index,69.61,Netherlands,GDP to Market Cap ratio
12/31/2016,MCGDNETH Index,64.86,Netherlands,GDP to Market Cap ratio
12/31/2017,MCGDNETH Index,80.24,Netherlands,GDP to Market Cap ratio
12/31/1981,WRGDSING Index,36.2,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1991,WRGDSING Index,73.38,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1994,WRGDSING Index,96.9,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2005,WRGDSING Index,172.76,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1990,WRGDSING Index,68.78,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2010,WRGDSING Index,239.81,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2006,WRGDSING Index,188.32,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1984,WRGDSING Index,45.79,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1970,WRGDSING Index,14.08,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1995,WRGDSING Index,103.88,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1980,WRGDSING Index,32.67,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1977,WRGDSING Index,25.13,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1983,WRGDSING Index,42.09,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2000,WRGDSING Index,136.35,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1969,WRGDSING Index,12.36,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1986,WRGDSING Index,46.12,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1996,WRGDSING Index,111.64,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1982,WRGDSING Index,38.77,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1975,WRGDSING Index,21.89,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2016,WRGDSING Index,307.08,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2002,WRGDSING Index,140.17,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1993,WRGDSING Index,87.22,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1998,WRGDSING Index,118.27,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1976,WRGDSING Index,23.52,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2009,WRGDSING Index,209.39,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2013,WRGDSING Index,278.98,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1972,WRGDSING Index,17.93,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2015,WRGDSING Index,298.25,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2001,WRGDSING Index,134.89,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2018,WRGDSING Index,328.44,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1979,WRGDSING Index,29.67,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2012,WRGDSING Index,266.16,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1997,WRGDSING Index,120.93,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2007,WRGDSING Index,205.31,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1992,WRGDSING Index,78.25,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1971,WRGDSING Index,15.83,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1988,WRGDSING Index,56.85,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2017,WRGDSING Index,318.44,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2008,WRGDSING Index,209.14,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2004,WRGDSING Index,160.92,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1973,WRGDSING Index,19.84,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1987,WRGDSING Index,51.1,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2014,WRGDSING Index,289.86,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2011,WRGDSING Index,254.83,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1985,WRGDSING Index,45.51,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1978,WRGDSING Index,27.08,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/2003,WRGDSING Index,146.53,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1989,WRGDSING Index,62.63,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1974,WRGDSING Index,21.05,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1999,WRGDSING Index,125.04,Singapore,World Bank GDP Constant 2010 Prices USD
12/31/1981,FDNOBRA index,0.08,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1991,FDNOBRA index,0.17,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1994,FDNOBRA index,0.19,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2005,FDNOBRA index,0.33,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1990,FDNOBRA index,0.14,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2010,FDNOBRA index,1.21,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2006,FDNOBRA index,2.6,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1984,FDNOBRA index,0.02,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1970,FDNOBRA index,0.03,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1995,FDNOBRA index,0.18,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1980,FDNOBRA index,0.16,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2013,FDNOBRA index,0.63,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1977,FDNOBRA index,0.08,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1987,FDNOBRA index,0.05,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1983,FDNOBRA index,0.09,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2000,FDNOBRA index,0.38,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1986,FDNOBRA index,0.05,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1996,FDNOBRA index,0.1,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1982,FDNOBRA index,0.13,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1975,FDNOBRA index,0.09,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2016,FDNOBRA index,0.82,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1985,FDNOBRA index,0.04,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2002,FDNOBRA index,0.49,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2012,FDNOBRA index,0.08,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1998,FDNOBRA index,0.32,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1976,FDNOBRA index,0.12,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2009,FDNOBRA index,-0.27,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1972,FDNOBRA index,0.03,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2015,FDNOBRA index,0.17,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2001,FDNOBRA index,-0.27,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2018,FDNOBRA index,0.75,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1979,FDNOBRA index,0.09,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1997,FDNOBRA index,0.12,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2014,FDNOBRA index,0.84,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2007,FDNOBRA index,1.22,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1992,FDNOBRA index,0.03,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1971,FDNOBRA index,0,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1988,FDNOBRA index,0.05,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2017,FDNOBRA index,0.94,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2008,FDNOBRA index,1.54,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2004,FDNOBRA index,1.42,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1973,FDNOBRA index,0.04,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2011,FDNOBRA index,0.61,Brazil,World Bank Foreign Direct Investment Net Outflows % of GDP
